region_id,Median_age_persons,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_rent_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size,pct_have_motor,O_OR_Total,O_MTG_Total,R_Tot_Total,Oth_ten_type_Total,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_unit_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Household,pct_house,pct_unit,pct_semi,pct_own,pct_rent,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6,Total_NofB_NS,Total_NofB_Total,Pct_NofB_1,Pct_NofB_2,Pct_NofB_3,Pct_NofB_4_or_m,Pct_Unem_loyment_P,Pct_LabForc_prticipation_P,Pct_Employment_to_populn_P,Pct_Bchelr_or_higher,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot,Pct_professionals_managers,One_method_Train_P,One_method_Bus_P,One_method_Ferry_P,One_method_Taxi_P,One_method_Car_as_driver_P,One_method_Car_as_passenger_P,One_method_Bicycle_P,One_method_Walked_only_P,pct_one_method_Train,pct_one_method_Bus,pct_one_method_Ferry,pct_one_method_Bicyle,SSC_CODE_2011,SSC_NAME_2011,CONF_VALUE,POA_CODE_2011,AREA_ALBERS_SQKM,suburb,latitude,longtitude,state
SSC11558,47,953,350,150,806,1.2,687,2.4,0.966101695,56,47,16,0,3,122,0,0,0,0,122,1,0,0,0.844262295,0.131147541,8,22,64,21,4,0,0,119,0.067226891,0.18487395,0.537815126,0.210084034,9.4,47.8,43.3,0.342857143,7,13,0,8,12,9,0,3,0,52,0.384615385,0,0,0,0,59,3,0,16,0,0,0,0,11558,Missabotti,Very good,2449,146.0713365,MISSABOTTI,-30.621952,152.746326,
SSC12094,34,1213,323,123,677,1.2,581,3,0.693548387,19,13,28,3,0,63,0,0,0,0,63,1,0,0,0.507936508,0.444444444,5,7,32,17,3,0,0,64,0.078125,0.109375,0.5,0.3125,40,35.5,21.3,0.1,0,7,0,3,6,0,0,0,0,16,0.4375,3,0,0,0,16,0,0,3,0.090909091,0,0,0,12094,South Arm (Nambucca - NSW),Very good,2449,97.35679272,SOUTH ARM (NAMBUCCA - NSW),-30.621952,152.746326,
SSC12251,45,2050,492,320,970,1.2,1053,2.8,1,31,23,11,0,0,65,0,0,0,0,65,1,0,0,0.830769231,0.169230769,4,4,28,27,4,0,0,67,0.059701493,0.059701493,0.417910448,0.462686567,7.4,59.1,54.7,0.303030303,6,12,0,7,3,3,0,3,0,34,0.529411765,0,0,0,0,53,4,0,6,0,0,0,0,12251,Tewinga,Poor,2449,14.2055661,TEWINGA,-30.621952,152.746326,
SSC11152,41,1164,442,260,980,1.1,907,2.6,0.980519481,57,53,46,0,6,159,3,0,0,0,162,0.981481481,0,0.018518519,0.679012346,0.283950617,5,30,83,37,3,0,4,158,0.03164557,0.189873418,0.525316456,0.253164557,13.8,55.1,47.5,0.276315789,6,21,3,14,16,11,4,6,0,81,0.333333333,0,0,0,0,128,6,0,3,0,0,0,0,11152,Hyland Park,Very good,2448,0.44872146,HYLAND PARK,-30.615511,152.999909,
SSC11675,53,1400,371,183,800,1.1,626,2,0.85460053,1198,453,1005,22,136,1989,272,419,134,0,2814,0.706823028,0.148898365,0.096659559,0.586709311,0.357142857,221,877,1079,380,76,21,123,2654,0.083270535,0.330444612,0.406556142,0.179728711,13.2,36,31.2,0.222100656,68,144,35,177,176,123,9,76,17,825,0.262376238,0,16,4,5,1015,101,9,88,0,0.009744214,0.002436054,0.005481121,11675,Nambucca Heads,Very good,2448,30.58462616,NAMBUCCA HEADS,-30.615511,152.999909,
SSC12365,45,1425,394,170,995,1.1,931,2.6,0.979094077,132,104,55,0,7,292,0,6,0,0,298,0.979865772,0.020134228,0,0.791946309,0.184563758,8,39,127,86,16,8,8,284,0.028169014,0.137323944,0.447183099,0.387323944,8,57.1,52.6,0.290697674,19,46,12,29,30,20,0,14,0,170,0.382352941,0,0,0,0,233,14,0,4,0,0,0,0,12365,Valla,Very good,2448,73.14820412,VALLA,-30.615511,152.999909,
SSC12366,51,1600,427,255,944,1,848,2.3,0.977459016,259,140,90,3,13,479,23,3,0,0,505,0.948514851,0.005940594,0.045544554,0.79009901,0.178217822,6,131,212,125,20,0,11,494,0.012145749,0.265182186,0.429149798,0.293522267,7.6,43.9,40.6,0.334710744,23,64,3,34,48,29,0,6,6,213,0.420289855,0,6,0,3,294,20,0,6,0,0.014423077,0,0,12366,Valla Beach,Very good,2448,2.18054542,VALLA BEACH,-30.615511,152.999909,
SSC11457,45,900,369,165,783,1.1,658,2.3,0.905263158,449,267,251,8,27,906,45,33,18,0,1002,0.904191617,0.032934132,0.04491018,0.714570858,0.250499002,24,182,537,187,31,14,23,975,0.024615385,0.186666667,0.550769231,0.237948718,9.8,45.1,40.6,0.172523962,31,67,22,72,74,56,6,37,8,373,0.268493151,0,3,0,0,537,59,6,41,0,0.003671971,0,0.007343941,11457,Manilla,Very good,2346,70.63288241,MANILLA,-30.609264,150.50534,
SSC12353,48,867,385,60,1027,1,870,2.2,0.977099237,67,24,37,3,3,134,0,0,0,0,134,1,0,0,0.679104478,0.276119403,0,11,58,46,9,4,4,128,0,0.0859375,0.453125,0.4609375,5.7,69.6,65.6,0.309278351,35,9,3,3,15,3,0,9,3,80,0.571428571,0,0,0,0,59,3,0,9,0,0,0,0,12353,Upper Manilla,Very poor,2346,977.0075943,UPPER MANILLA,-30.609264,150.50534,
SSC10077,47,1473,524,0,1115,1.1,924,2.5,1,95,52,34,4,9,194,0,0,0,0,194,1,0,0,0.757731959,0.175257732,0,21,80,64,14,10,3,189,0,0.111111111,0.423280423,0.465608466,3.8,70.7,68,0.251748252,36,18,0,15,24,14,0,9,0,116,0.465517241,0,0,0,0,146,12,0,22,0,0,0,0,10077,Baan Baa,Very poor,2390,1169.432811,BAAN BAA,-30.60138,149.966153,
SSC10844,39,1571,483,140,1093,1.1,860,2.5,1,26,24,9,3,3,65,0,0,0,0,65,1,0,0,0.769230769,0.138461538,3,9,29,21,3,0,0,65,0.046153846,0.138461538,0.446153846,0.369230769,6.9,62.1,57.9,0.253968254,0,9,0,6,9,3,0,6,0,33,0.272727273,0,0,0,0,52,6,0,0,0,0,0,0,10844,Eulah Creek,Poor,2390,438.5321486,EULAH CREEK,-30.60138,149.966153,
SSC11163,50,1300,366,140,942,1.2,749,2.3,1,33,15,9,0,5,56,0,0,6,0,62,0.903225806,0,0,0.774193548,0.14516129,4,18,23,9,3,0,4,57,0.070175439,0.315789474,0.403508772,0.210526316,6.7,58.6,54.7,0,3,3,3,7,6,3,0,3,0,28,0.214285714,0,0,0,0,47,6,0,0,0,0,0,0,11163,Jacks Creek,Very good,2390,269.1815819,JACKS CREEK,-30.60138,149.966153,
SSC11687,38,1358,553,150,1280,1.1,1047,2.5,0.914176245,948,813,845,24,117,2357,22,330,27,11,2747,0.858026938,0.120131052,0.008008737,0.641062978,0.3076083,122,474,1280,653,97,24,88,2650,0.046037736,0.178867925,0.483018868,0.292075472,4.6,61.5,58.7,0.268568618,153,293,91,223,353,231,24,174,28,1570,0.28923476,0,37,0,7,2231,226,17,177,0,0.010904804,0,0.005010315,11687,Narrabri,Very good,2390,1297.609644,NARRABRI,-30.60138,149.966153,
SSC10047,49,1625,416,125,1375,1.1,966,2.7,1,53,28,11,3,4,99,0,0,0,0,99,1,0,0,0.818181818,0.111111111,0,14,38,31,17,0,0,100,0,0.14,0.38,0.48,2,63.4,62.2,0.382113821,9,18,0,9,14,17,0,6,0,73,0.369863014,0,0,0,0,89,6,4,9,0,0,0,0.027586207,10047,Arding,Poor,2358,81.60947724,ARDING,-30.588547,151.556745,
SSC10081,46,800,436,130,969,1.1,872,2.6,0.974576271,59,29,31,0,3,118,0,0,4,0,122,0.967213115,0,0,0.721311475,0.254098361,9,15,49,27,13,3,3,116,0.077586207,0.129310345,0.422413793,0.370689655,4.4,64.3,61.4,0.339805825,18,15,0,0,16,4,0,4,3,60,0.578947368,0,0,0,0,68,0,0,8,0,0,0,0,10081,Balala,Very poor,2358,1001.741258,BALALA,-30.588547,151.556745,
SSC11986,47,1842,468,163,1104,1.1,811,2.5,1,44,36,18,4,0,102,0,0,0,0,102,1,0,0,0.784313725,0.176470588,3,13,52,28,8,0,0,104,0.028846154,0.125,0.5,0.346153846,6.8,65,60.6,0.355555556,3,17,0,9,15,3,0,12,0,59,0.338983051,0,0,0,0,86,9,0,0,0,0,0,0,11986,Rocky River (Uralla - NSW),Very good,2358,51.41296788,ROCKY RIVER (URALLA - NSW),-30.588547,151.556745,
SSC12032,46,3000,529,100,1421,1.1,1307,2.4,0.957746479,34,17,21,3,0,72,0,0,3,0,75,0.96,0,0,0.68,0.28,0,8,40,14,3,7,0,72,0,0.111111111,0.555555556,0.333333333,0,74,74,0.4625,25,10,3,9,12,3,3,0,0,65,0.538461538,0,0,0,0,49,9,0,11,0,0,0,0,12032,Salisbury Plains,Poor,2358,640.6241399,SALISBURY PLAINS,-30.588547,151.556745,
SSC12357,43,1112,457,175,1077,1.1,866,2.4,0.919678715,432,332,238,10,23,940,6,64,25,0,1035,0.90821256,0.061835749,0.005797101,0.738164251,0.229951691,35,176,516,221,46,12,21,1006,0.034791252,0.174950298,0.512922465,0.277335984,4.6,55.9,53.3,0.254060325,47,101,38,116,135,64,5,65,6,577,0.259194396,0,11,0,3,730,75,9,74,0,0.009417808,0,0.007705479,12357,Uralla (NSW),Very good,2358,193.5188792,URALLA (NSW),-30.588547,151.556745,
SSC12607,43,800,460,0,966,1.1,753,2.7,1,39,20,16,0,0,75,0,0,0,0,75,1,0,0,0.786666667,0.213333333,3,10,28,26,9,3,0,79,0.037974684,0.126582278,0.35443038,0.481012658,4.6,66.9,63.8,0.320512821,13,9,3,9,9,0,0,0,3,46,0.511627907,0,0,0,0,47,0,0,6,0,0,0,0,12607,Yarrowyck,Poor,2358,696.802013,YARROWYCK,-30.588547,151.556745,
SSC10122,52,800,356,120,772,1.1,593,2.1,0.893682589,350,137,165,9,21,644,0,18,20,0,682,0.944281525,0.026392962,0,0.714076246,0.241935484,27,130,353,119,21,6,17,656,0.041158537,0.198170732,0.538109756,0.222560976,6.1,42,39.4,0.181318681,38,35,12,45,43,25,4,31,7,240,0.313304721,0,3,0,0,247,17,0,61,0,0.005905512,0,0,10122,Barraba,Very good,2347,888.7455619,BARRABA,-30.527226,150.44311,
SSC12350,44,0,456,0,918,1,814,2.3,1,42,14,22,0,4,82,0,0,0,0,82,1,0,0,0.682926829,0.268292683,3,7,32,26,12,0,3,80,0.0375,0.0875,0.4,0.475,10,58.8,52.9,0.152173913,17,3,0,0,3,3,0,7,0,33,0.606060606,0,0,0,0,28,0,4,7,0,0,0,0.043010753,12350,Upper Horton,Acceptable,2347,961.0876783,UPPER HORTON,-30.527226,150.44311,
SSC12553,40,1250,331,0,742,1.1,712,2.3,0.941176471,23,14,15,0,0,52,0,0,0,0,52,1,0,0,0.711538462,0.288461538,3,3,28,14,3,0,0,51,0.058823529,0.058823529,0.549019608,0.333333333,4.1,70.5,67.6,0.166666667,8,3,3,3,4,0,0,8,3,32,0.379310345,0,0,0,0,27,0,0,0,0,0,0,0,12553,Woodsreef,Poor,2347,1171.068947,WOODSREEF,-30.527226,150.44311,
SSC12361,51,1300,392,230,885,1.1,731,2.2,0.899921814,594,277,386,14,52,1039,40,150,94,0,1323,0.785336357,0.113378685,0.030234316,0.65835223,0.291761149,85,315,557,265,39,15,31,1276,0.06661442,0.246865204,0.436520376,0.25,7.4,43.7,40.5,0.24291498,37,100,28,84,109,69,9,51,16,503,0.281314168,0,5,0,0,656,57,5,50,0,0.004826255,0,0.004826255,12361,Urunga,Very good,2455,57.0123897,URUNGA,-30.522855,152.975538,
SSC10053,34,1470,488,210,1293,1.1,986,2.4,0.899455818,2595,2188,2925,53,219,6482,492,952,44,10,7980,0.812280702,0.119298246,0.061654135,0.599373434,0.366541353,342,1518,3454,1938,430,101,172,7783,0.043941925,0.195040473,0.443787743,0.31722986,7.8,56.5,52.1,0.486803172,433,1330,184,733,1028,640,18,340,41,4747,0.374628134,3,82,5,45,6002,723,108,601,0.000316322,0.008646141,0.000527204,0.0113876,10053,Armidale,Very good,2351,1.86006517,ARMIDALE,-30.49299,151.639714,
SSC10163,41,1387,441,270,952,1.1,813,2.4,0.943107221,506,438,441,12,21,1293,50,49,26,0,1418,0.911847673,0.034555712,0.035260931,0.665726375,0.31100141,51,255,689,322,66,10,14,1393,0.03661163,0.183058148,0.494615937,0.285714286,8.9,54.7,49.8,0.398738612,78,204,33,159,111,67,9,48,9,718,0.3977433,3,10,0,0,785,85,19,121,0.002135231,0.007117438,0,0.013523132,10163,Bellingen,Good,2454,93.17906764,BELLINGEN,-30.452388,152.898147,
SSC10336,42,1354,471,250,1180,1.1,974,2.7,0.974576271,56,49,14,0,4,123,0,0,0,0,123,1,0,0,0.853658537,0.113821138,5,20,43,40,9,3,3,120,0.041666667,0.166666667,0.358333333,0.433333333,4.6,57.6,55,0.398648649,3,18,3,10,22,3,4,7,4,74,0.3,0,0,0,0,89,12,0,3,0,0,0,0,10336,Brierfield,Good,2454,69.61276125,BRIERFIELD,-30.452388,152.898147,
SSC10379,49,1300,359,48,675,1.3,357,1.9,0.923076923,36,3,9,19,0,44,0,0,23,0,67,0.656716418,0,0,0.582089552,0.134328358,26,24,7,4,0,0,0,61,0.426229508,0.393442623,0.114754098,0.06557377,14.3,52.8,45.3,0.406779661,3,11,0,9,3,0,0,0,0,26,0.538461538,0,0,0,0,27,0,0,6,0,0,0,0,10379,Bundagen,Very good,2454,23.63169484,BUNDAGEN,-30.452388,152.898147,
SSC10689,39,825,373,115,612,1.2,535,2.2,0.891089109,47,14,32,8,0,77,0,0,24,0,101,0.762376238,0,0,0.603960396,0.316831683,16,35,30,10,0,3,0,94,0.170212766,0.372340426,0.319148936,0.138297872,23.9,51.1,38.9,0.514563107,7,25,0,3,4,0,0,0,0,39,0.820512821,0,0,0,0,39,3,0,3,0,0,0,0,10689,Darkwood,Very good,2454,381.1921627,DARKWOOD,-30.452388,152.898147,
SSC10883,43,1200,488,238,1118,1.1,1053,2.7,0.97826087,64,53,21,0,0,134,0,4,0,0,138,0.971014493,0.028985507,0,0.847826087,0.152173913,6,22,59,38,10,5,0,140,0.042857143,0.157142857,0.421428571,0.378571429,6.6,55.9,52.2,0.366666667,13,21,6,8,12,6,0,12,0,78,0.435897436,0,0,0,0,102,9,0,0,0,0,0,0,10883,Fernmount,Very good,2454,22.35615093,FERNMOUNT,-30.452388,152.898147,
SSC10967,50,1600,472,210,1271,1.1,983,2.6,0.980392157,82,36,35,0,3,152,0,0,4,0,156,0.974358974,0,0,0.756410256,0.224358974,10,23,61,45,11,3,3,153,0.065359477,0.150326797,0.39869281,0.385620915,7.4,57.2,53,0.462765957,13,35,0,18,15,6,0,0,3,90,0.551724138,0,0,3,0,119,9,0,6,0,0,0.015957447,0,10967,Gleniffer,Very good,2454,65.48878257,GLENIFFER,-30.452388,152.898147,
SSC11194,42,1317,372,175,833,1.2,806,2.7,1,66,40,23,0,0,129,0,0,0,0,129,1,0,0,0.821705426,0.178294574,9,30,56,26,8,0,0,129,0.069767442,0.23255814,0.434108527,0.263565891,12.2,56.3,49.5,0.425925926,0,18,0,10,13,11,3,4,0,59,0.305084746,0,0,0,0,65,3,3,3,0,0,0,0.022556391,11194,Kalang,Acceptable,2454,190.1879103,KALANG,-30.452388,152.898147,
SSC11668,52,2167,390,230,974,1.1,716,2.1,0.95620438,83,16,38,0,10,113,6,3,25,0,147,0.768707483,0.020408163,0.040816327,0.673469388,0.258503401,11,35,60,27,7,0,6,140,0.078571429,0.25,0.428571429,0.242857143,9,47.7,43.4,0.267326733,7,17,3,15,10,10,0,6,0,68,0.352941176,0,0,0,0,91,6,0,6,0,0,0,0,11668,Mylestom,Very good,2454,5.43303975,MYLESTOM,-30.452388,152.898147,
SSC11939,45,1400,446,200,956,1.1,922,2.5,0.970588235,101,56,44,0,5,200,0,3,3,0,206,0.970873786,0.014563107,0,0.762135922,0.213592233,6,41,90,55,5,7,4,204,0.029411765,0.200980392,0.441176471,0.328431373,6.4,58.9,55.1,0.260683761,10,29,4,20,21,15,6,11,0,116,0.336206897,0,0,0,0,150,10,0,19,0,0,0,0,11939,Raleigh,Very good,2454,37.02068979,RALEIGH,-30.452388,152.898147,
SSC11964,43,1430,510,260,1096,1.2,922,2.5,0.982832618,93,98,41,0,0,225,0,4,3,0,232,0.969827586,0.017241379,0,0.823275862,0.176724138,14,39,97,64,13,3,3,230,0.060869565,0.169565217,0.42173913,0.347826087,7.2,60.4,56,0.376383764,9,57,7,28,19,15,3,12,0,150,0.44,0,0,0,0,193,14,0,0,0,0,0,0,11964,Repton,Very good,2454,8.94182534,REPTON,-30.452388,152.898147,
SSC12272,45,2000,429,150,861,1.1,885,2.8,1,59,19,20,3,3,101,0,0,3,0,104,0.971153846,0,0,0.75,0.192307692,11,14,43,26,8,0,0,102,0.107843137,0.137254902,0.421568627,0.333333333,6.8,56.8,53,0.330708661,3,11,6,10,9,6,0,12,3,60,0.245614035,0,3,0,0,66,6,0,7,0,0.024193548,0,0,12272,Thora,Very good,2454,178.9781124,THORA,-30.452388,152.898147,
SSC10256,38,1560,505,300,1149,1.1,1018,2.7,0.958202717,636,769,526,6,31,1742,153,22,51,0,1968,0.885162602,0.011178862,0.077743902,0.713922764,0.267276423,34,177,1071,566,83,11,12,1942,0.017507724,0.091143151,0.551493306,0.339855819,6.9,60.4,56.3,0.247270742,78,235,47,212,297,217,5,89,17,1197,0.265254237,3,12,0,3,1643,197,21,39,0.00126369,0.00505476,0,0.00884583,10256,Boambee East,Very good,2452,4.17008281,BOAMBEE EAST,-30.34062,153.084224,
SSC12049,46,1647,479,250,1183,1.1,838,2.2,0.905848787,565,326,525,11,51,1008,210,218,42,0,1478,0.682002706,0.147496617,0.142083897,0.602841678,0.355209743,104,352,593,316,47,13,38,1425,0.072982456,0.247017544,0.416140351,0.263859649,7.8,54.2,50,0.331347729,63,153,34,155,166,95,4,52,0,722,0.299168975,0,7,0,3,940,104,23,58,0,0.004820937,0,0.01584022,12049,Sawtell,Very good,2452,3.71065535,SAWTELL,-30.34062,153.084224,
SSC12295,42,1517,412,220,936,1.1,752,2.3,0.874102239,717,624,908,143,62,1768,447,208,31,0,2454,0.720456398,0.084759576,0.182151589,0.546454768,0.37000815,72,687,1191,382,62,11,46,2405,0.02993763,0.285654886,0.495218295,0.189189189,10.3,49.3,44.2,0.222039474,53,188,32,251,233,192,16,122,13,1100,0.221711132,0,17,0,3,1433,158,28,80,0,0.007841328,0,0.012915129,12295,Toormina,Very good,2452,5.34337869,TOORMINA,-30.34062,153.084224,
SSC10255,44,1733,588,180,1423,1.1,1375,2.9,0.993951613,239,207,57,0,5,502,0,6,0,0,508,0.988188976,0.011811024,0,0.877952756,0.112204724,10,29,161,231,58,12,4,501,0.01996008,0.057884232,0.321357285,0.600798403,5.3,64.7,61.2,0.363924051,44,99,10,47,105,54,0,16,0,375,0.381333333,0,3,0,0,531,36,5,20,0,0.003926702,0,0.006544503,10255,Boambee,Good,2450,12.47818791,BOAMBEE,-30.337186,153.069748,
SSC10365,43,1733,482,250,993,1.1,1113,2.8,1,67,76,28,3,4,172,0,0,6,0,178,0.966292135,0,0,0.803370787,0.157303371,6,17,80,57,12,0,6,172,0.034883721,0.098837209,0.465116279,0.401162791,8,66.5,61.2,0.287878788,15,30,4,14,32,20,0,3,3,121,0.381355932,0,0,0,0,167,5,0,5,0,0,0,0,10365,Bucca (NSW),Very good,2450,84.28229537,BUCCA (NSW),-30.337186,153.069748,
SSC10553,42,1560,462,250,1076,1.1,847,2.3,0.874402295,3160,2306,3982,79,289,6171,1652,1791,193,9,9816,0.628667482,0.182457213,0.168296659,0.556845966,0.405664222,541,2491,4226,1858,353,75,226,9544,0.056684828,0.261001676,0.442791282,0.239522213,9.1,53.3,48.4,0.288596279,470,969,205,804,1149,760,39,349,56,4801,0.303266596,3,64,4,32,6252,690,170,474,0.000307251,0.006554691,0.000409668,0.017410897,10553,Coffs Harbour,Very good,2450,46.06250275,COFFS HARBOUR,-30.337186,153.069748,
SSC10617,44,1485,463,270,1166,1.1,1006,2.6,0.978181818,118,117,42,0,7,281,0,0,3,0,284,0.98943662,0,0,0.827464789,0.147887324,14,32,142,72,17,4,4,281,0.049822064,0.113879004,0.505338078,0.330960854,7.8,61.9,57.1,0.292517007,14,38,12,33,46,21,0,16,3,183,0.288888889,0,0,0,0,254,29,0,13,0,0,0,0,10617,Coramba,Very good,2450,53.89439418,CORAMBA,-30.337186,153.069748,
SSC10972,39,1083,375,150,786,1.2,740,2.8,0.948630137,110,127,48,5,7,284,3,0,10,0,297,0.956228956,0,0.01010101,0.797979798,0.161616162,14,48,142,65,12,3,6,284,0.049295775,0.169014085,0.5,0.281690141,10.4,48.8,43.8,0.18,13,18,9,24,35,16,0,10,3,128,0.248,0,0,0,0,180,20,0,8,0,0,0,0,10972,Glenreagh,Very good,2450,188.5703744,GLENREAGH,-30.337186,153.069748,
SSC11209,43,1450,515,310,1289,1.1,1007,2.8,1,72,81,28,0,4,182,0,0,3,0,185,0.983783784,0,0,0.827027027,0.151351351,7,26,76,56,17,0,0,182,0.038461538,0.142857143,0.417582418,0.401098901,7.3,66.1,61.3,0.317757009,17,25,3,26,31,17,0,9,0,128,0.328125,0,3,0,0,162,22,0,3,0,0.011811024,0,0,11209,Karangi,Very good,2450,50.67038261,KARANGI,-30.337186,153.069748,
SSC11284,42,1920,567,330,1345,1.1,1267,2.7,0.976501305,293,255,219,7,11,647,116,19,0,3,785,0.824203822,0.024203822,0.147770701,0.698089172,0.278980892,20,87,334,259,60,12,13,772,0.025906736,0.112694301,0.432642487,0.428756477,6.5,63,58.9,0.4,61,140,14,53,123,81,9,18,9,508,0.402805611,0,3,3,6,692,76,3,24,0,0.002870813,0.002870813,0.002870813,11284,Korora,Very good,2450,16.56692953,KORORA,-30.337186,153.069748,
SSC11413,42,1148,373,140,670,1.2,571,2.1,0.943089431,56,41,26,0,3,122,0,0,4,0,126,0.968253968,0,0,0.76984127,0.206349206,12,40,50,13,4,4,0,123,0.097560976,0.325203252,0.406504065,0.170731707,23.3,52.4,40.2,0.252747253,6,12,3,8,3,4,3,3,0,42,0.428571429,0,0,0,0,57,7,0,0,0,0,0,0,11413,Lowanna,Very good,2450,158.9407025,LOWANNA,-30.337186,153.069748,
SSC11585,41,1733,543,300,1384,1.1,1204,2.9,0.970355731,201,224,81,0,11,481,6,11,19,0,517,0.930367505,0.021276596,0.011605416,0.82205029,0.156673114,18,63,172,192,55,15,5,515,0.034951456,0.122330097,0.333980583,0.508737864,6.9,65.5,61,0.278232406,31,78,14,61,98,56,0,22,0,360,0.302777778,0,3,0,0,497,42,0,10,0,0.004115226,0,0,11585,Moonee Beach,Very good,2450,18.21685792,MOONEE BEACH,-30.337186,153.069748,
SSC11676,40,1500,458,260,1099,1.1,1022,2.8,0.98816568,130,156,51,0,14,343,0,5,3,0,351,0.977207977,0.014245014,0,0.814814815,0.145299145,10,51,170,83,22,4,8,340,0.029411765,0.15,0.5,0.320588235,6.4,60.5,56.6,0.283783784,16,50,17,38,51,29,4,18,3,226,0.295964126,0,3,0,0,291,21,0,13,0,0.006550218,0,0,11676,Nana Glen,Very good,2450,65.02039139,NANA GLEN,-30.337186,153.069748,
SSC11739,48,2100,502,318,1208,1.1,964,2.4,0.954285714,229,179,109,4,14,437,4,0,91,3,535,0.81682243,0,0.007476636,0.762616822,0.203738318,23,112,215,148,29,0,8,527,0.043643264,0.212523719,0.407969639,0.335863378,4.6,47.7,45.5,0.28968254,33,53,13,35,69,43,3,23,8,280,0.316176471,0,6,0,0,389,27,3,22,0,0.010221465,0,0.005110733,11739,North Boambee Valley,Very good,2450,13.32132882,NORTH BOAMBEE VALLEY,-30.337186,153.069748,
SSC12045,42,1603,615,350,1566,1,1257,2.5,0.975961538,260,192,168,7,10,515,22,68,32,0,637,0.808477237,0.106750392,0.034536892,0.709576138,0.263736264,25,70,264,202,57,6,3,624,0.040064103,0.112179487,0.423076923,0.424679487,4.7,59.8,57,0.408854167,38,98,10,50,101,57,6,14,4,378,0.363636364,3,0,0,0,591,31,0,20,0.003671971,0,0,0,12045,Sapphire Beach,Very good,2450,7.81992606,SAPPHIRE BEACH,-30.337186,153.069748,
SSC12342,42,900,374,115,809,1.1,664,2.5,0.954545455,38,31,17,0,4,90,0,0,0,0,90,1,0,0,0.766666667,0.188888889,9,26,37,11,4,0,4,87,0.103448276,0.298850575,0.425287356,0.172413793,16.1,44.7,37.5,0.278481013,6,3,0,9,10,3,3,6,0,40,0.225,0,3,0,0,46,0,0,6,0,0.038461538,0,0,12342,Ulong,Acceptable,2450,124.4603006,ULONG,-30.337186,153.069748,
SSC12354,42,1700,491,200,1151,1.1,993,2.6,0.984496124,111,100,50,0,3,264,0,0,0,0,264,1,0,0,0.799242424,0.189393939,16,43,96,81,18,3,4,257,0.062256809,0.167315175,0.373540856,0.39688716,6.6,65.2,60.9,0.309446254,16,43,3,27,42,16,5,17,0,169,0.349112426,0,3,0,0,225,17,0,10,0,0.008547009,0,0,12354,Upper Orara,Very good,2450,110.031714,UPPER ORARA,-30.337186,153.069748,
SSC19191,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,19191,Unclassified (NSW),NA,2450,0,UNCLASSIFIED (NSW),-30.337186,153.069748,
SSC10006,39,1525,573,50,1036,1.1,937,2.7,1,35,9,28,10,3,85,0,0,0,0,85,1,0,0,0.517647059,0.329411765,0,11,35,30,8,3,0,87,0,0.126436782,0.402298851,0.471264368,4.3,82.8,79.3,0.352941176,28,12,3,0,9,3,3,6,0,64,0.625,0,0,0,0,36,0,0,14,0,0,0,0,10006,Aberfoyle,Very poor,2350,1680.866016,ABERFOYLE,-30.240605,152.012929,
SSC10053,34,1470,488,210,1293,1.1,986,2.4,0.899455818,2595,2188,2925,53,219,6482,492,952,44,10,7980,0.812280702,0.119298246,0.061654135,0.599373434,0.366541353,342,1518,3454,1938,430,101,172,7783,0.043941925,0.195040473,0.443787743,0.31722986,7.8,56.5,52.1,0.486803172,433,1330,184,733,1028,640,18,340,41,4747,0.374628134,3,82,5,45,6002,723,108,601,0.000316322,0.008646141,0.000527204,0.0113876,10053,Armidale,Very good,2350,272.8254623,ARMIDALE,-30.240605,152.012929,
SSC10294,42,3692,614,30,1416,1.1,933,2.5,0.951612903,26,10,26,3,3,68,0,0,0,0,68,1,0,0,0.529411765,0.382352941,0,4,28,19,11,3,3,65,0,0.061538462,0.430769231,0.507692308,2.6,77.3,75.3,0.581081081,8,8,3,5,10,6,0,9,0,49,0.326530612,0,0,0,0,52,3,0,11,0,0,0,0,10294,Boorolong,Very poor,2350,623.6227426,BOOROLONG,-30.240605,152.012929,
